"Object ID","Object Type","Longitude","Latitude","Distance (Parsecs)","Name","Map Sector","Diameter (Parsecs)","Distance source (ADS)"
"7785","st","291.3","-0.7","3160","CP   -60  2641","4_p12.5xp39.0","0","5044B_lumstrs2.dat"
"7781","st","291.2","-0.1","2190","CP   -60  2666","4_p18.5xp36.5","0","5044B_lumstrs2.dat"
"7782","st","291.2","-0.2","2190","CP   -60  2671","4_p18.5xp36.5","0","5044B_lumstrs2.dat"
"7783","st","291.2","-0.2","2190","CP   -60  2673","4_p18.5xp36.5","0","5044B_lumstrs2.dat"
"14058","st","292.2","-0.1","4830","CP   -60  2842","4_p3.0xp43.0","0","5044B_lumstrs3.dat"
"7794","st","294","0","1910","CP   -60  3094","4_p20.5xp36.5","0","5044B_lumstrs2.dat"
"7813","st","294.1","-0.1","1910","CP   -60  3098","4_p20.5xp36.5","0","5044B_lumstrs2.dat"
"7809","st","294.1","0","1910","CP   -60  3108","4_p20.5xp36.5","0","5044B_lumstrs2.dat"
"7810","st","294.1","0","1910","CP   -60  3116","4_p20.5xp36.5","0","5044B_lumstrs2.dat"
"7811","st","294.1","0","1910","CP   -60  3125","4_p20.5xp36.5","0","5044B_lumstrs2.dat"
"7812","st","294.1","0","1910","CP   -60  3126","4_p20.5xp36.5","0","5044B_lumstrs2.dat"
"7814","st","294.1","-0.1","1910","CP   -60  3133","4_p20.5xp36.5","0","5044B_lumstrs2.dat"
"7800","st","294.1","0","2510","CP   -60  3134","4_p17.0xp38.0","0","5044B_lumstrs2.dat"
"7801","st","294.1","0","2510","CP   -60  3143","4_p17.0xp38.0","0","5044B_lumstrs2.dat"
"7802","st","294.1","0","1910","CP   -60  3147","4_p20.5xp36.5","0","5044B_lumstrs2.dat"
"7803","st","294.1","0","1910","CP   -60  3161","4_p20.5xp36.5","0","5044B_lumstrs2.dat"
"14171","st","298.7","1.3","4190","CP   -60  3864","4_p8.0xp44.5","0","5044B_lumstrs3.dat"
"14214","st","301.4","1.6","1250","CP   -60  4204","4_p24.5xp35.5","0","5044B_lumstrs3.dat"
"7891","st","302.8","1.3","2400","CP   -60  4312","4_p18.5xp40.0","0","5044B_lumstrs2.dat"
"7893","st","302.9","1.6","2400","CP   -60  4323","4_p19.0xp39.5","0","5044B_lumstrs2.dat"
"14245","st","304.5","1.7","4490","CP   -60  4412","4_p8.0xp48.0","0","5044B_lumstrs3.dat"
"14253","st","305.2","1.7","1730","CP   -60  4480","4_p22.5xp38.0","0","5044B_lumstrs3.dat"
"7964","st","305.5","1.7","2400","CP   -60  4528","4_p19.0xp40.5","0","5044B_lumstrs2.dat"
"7968","st","305.8","1.8","2400","CP   -60  4551","4_p19.0xp40.5","0","5044B_lumstrs2.dat"
"7986","st","307.5","1.3","2400","CP   -60  4694","4_p19.5xp41.0","0","5044B_lumstrs2.dat"
"7987","st","307.5","1.3","2400","CP   -60  4695","4_p19.5xp41.0","0","5044B_lumstrs2.dat"
"7988","st","307.5","1.3","2400","CP   -60  4697","4_p19.5xp41.0","0","5044B_lumstrs2.dat"
"7989","st","307.5","1.3","2400","CP   -60  4701","4_p19.5xp41.0","0","5044B_lumstrs2.dat"
"7990","st","307.5","1.3","2400","CP   -60  4708","4_p19.5xp41.0","0","5044B_lumstrs2.dat"
"14286","st","307.6","1.2","1760","CP   -60  4718","4_p22.5xp38.5","0","5044B_lumstrs3.dat"
"14427","st","321.5","-3.6","7240","CP   -60  5868","4_p2.5xp67.5","0","5044B_lumstrs3.dat"
"14187","st","299.6","1","5920","CP   -61  3121","4_m1.5xp50.0","0","5044B_lumstrs3.dat"
"14202","st","300.2","0.9","1720","CP   -61  3212","4_p22.0xp37.0","0","5044B_lumstrs3.dat"
"7953","st","304.7","0.9","2400","CP   -61  3446","4_p18.5xp40.5","0","5044B_lumstrs2.dat"
"7955","st","304.8","0.4","2400","CP   -61  3462","4_p18.5xp40.5","0","5044B_lumstrs2.dat"
"7965","st","305.5","0.2","2400","CP   -61  3512","4_p19.0xp40.5","0","5044B_lumstrs2.dat"
"7969","st","305.8","0.2","2400","CP   -61  3549","4_p19.0xp40.5","0","5044B_lumstrs2.dat"
"7978","st","306.1","0.2","2400","CP   -61  3576","4_p19.0xp40.5","0","5044B_lumstrs2.dat"
"7979","st","306.1","0.2","2400","CP   -61  3579","4_p19.0xp40.5","0","5044B_lumstrs2.dat"
"14263","st","306.1","0.2","1770","CP   -61  3581","4_p22.5xp38.0","0","5044B_lumstrs3.dat"
"14265","st","306.6","0.2","6080","CP   -61  3639","4_p0.5xp54.5","0","5044B_lumstrs3.dat"
"14274","st","307","0.5","4210","CP   -61  3692","4_p10.0xp47.5","0","5044B_lumstrs3.dat"
"14280","st","307.2","0.2","9860","CP   -61  3726","4_m19.0xp69.5","0","5044B_lumstrs3.dat"
"14283","st","307.4","0.5","2180","CP   -61  3736","4_p20.5xp40.0","0","5044B_lumstrs3.dat"
"14299","st","308.5","0.2","3180","CP   -61  3871","4_p15.5xp44.0","0","5044B_lumstrs3.dat"
"14371","st","315.5","-1.5","3480","CP   -61  4664","4_p16.0xp47.5","0","5044B_lumstrs3.dat"
"8001","st","316","-2.1","3630","CP   -61  4698","4_p15.5xp48.0","0","5044B_lumstrs2.dat"
"14377","st","316.7","-1.9","6110","CP   -61  4732","4_p4.5xp60.0","0","5044B_lumstrs3.dat"
"14379","st","317.1","-2.5","1370","CP   -61  4769","4_p25.5xp38.0","0","5044B_lumstrs3.dat"
"14400","st","319.3","-4.2","950","CP   -61  4896","4_p27.5xp36.0","0","5044B_lumstrs3.dat"
"14439","st","322.6","-6.2","2880","CP   -61  5327","4_p20.5xp46.0","0","5044B_lumstrs3.dat"
"14444","st","322.9","-6.2","3220","CP   -61  5361","4_p19.0xp48.0","0","5044B_lumstrs3.dat"
"7821","st","294.5","-1.6","2510","CP   -62  2124","4_p17.0xp38.0","0","5044B_lumstrs2.dat"
"7820","st","294.5","-1.6","2510","CP   -62  2125","4_p17.0xp38.0","0","5044B_lumstrs2.dat"
"7823","st","294.6","-1.6","2510","CP   -62  2140","4_p17.0xp38.0","0","5044B_lumstrs2.dat"
"7825","st","294.7","-1.6","2510","CP   -62  2151","4_p17.0xp38.0","0","5044B_lumstrs2.dat"
"7839","st","294.8","-1.6","2510","CP   -62  2153","4_p17.0xp38.0","0","5044B_lumstrs2.dat"
"7837","st","294.8","-1.6","2510","CP   -62  2156","4_p17.0xp38.0","0","5044B_lumstrs2.dat"
"7838","st","294.8","-1.6","2510","CP   -62  2158","4_p17.0xp38.5","0","5044B_lumstrs2.dat"
"7830","st","294.8","1.7","2510","CP   -62  2166A","4_p16.5xp38.5","0","5044B_lumstrs2.dat"
"7836","st","294.8","-1.6","2510","CP   -62  2167","4_p17.0xp38.0","0","5044B_lumstrs2.dat"
"7849","st","294.9","-1.7","2510","CP   -62  2189","4_p16.5xp38.5","0","5044B_lumstrs2.dat"
"7844","st","294.9","-1.5","2510","CP   -62  2194","4_p17.0xp38.5","0","5044B_lumstrs2.dat"
"7852","st","295","-1.7","2510","CP   -62  2197","4_p17.0xp38.0","0","5044B_lumstrs2.dat"
"7864","st","295.2","-1","2510","CP   -62  2241","4_p17.0xp38.5","0","5044B_lumstrs2.dat"
"14189","st","299.7","-0.7","3610","CP   -62  2707","4_p11.5xp43.0","0","5044B_lumstrs3.dat"
"14288","st","307.6","-0.3","2670","CP   -62  3330","4_p18.0xp42.0","0","5044B_lumstrs3.dat"
"14309","st","309.2","-0.5","2640","CP   -62  3574","4_p18.5xp42.0","0","5044B_lumstrs3.dat"
"14322","st","310.3","-0.8","2640","CP   -62  3754","4_p18.5xp42.5","0","5044B_lumstrs3.dat"
"14337","st","312.1","-1.6","2060","CP   -62  4007","4_p21.5xp40.5","0","5044B_lumstrs3.dat"
"7998","st","315","-2.7","3630","CP   -62  4234","4_p15.0xp48.0","0","5044B_lumstrs2.dat"
"14047","st","291.8","-3.6","5650","CP   -63  1835","4_m2.0xp45.0","0","5044B_lumstrs3.dat"
"14156","st","298.4","-1.3","2060","CP   -63  2164","4_p20.0xp38.0","0","5044B_lumstrs3.dat"
"14213","st","301.2","-1.4","2040","CP   -63  2356","4_p20.5xp38.5","0","5044B_lumstrs3.dat"
"7948","st","304.4","-1.1","2400","CP   -63  2512","4_p18.5xp40.5","0","5044B_lumstrs2.dat"
"7947","st","304.4","-1.1","2400","CP   -63  2513","4_p18.5xp40.5","0","5044B_lumstrs2.dat"
"14248","st","304.7","-1.4","7380","CP   -63  2544","4_m7.5xp58.5","0","5044B_lumstrs3.dat"
"14398","st","319","-5.7","3630","CP   -63  3580","4_p16.5xp49.0","0","5044B_lumstrs3.dat"
"14207","st","300.6","-2","6460","CP   -64  1943","4_m4.0xp52.5","0","5044B_lumstrs3.dat"
"14223","st","302.3","-2.8","2860","CP   -64  1997","4_p16.0xp41.5","0","5044B_lumstrs3.dat"
"14329","st","311.2","-8.8","3610","CP   -69  2055","4_p14.5xp46.5","0","5044B_lumstrs3.dat"
"14183","st","299.2","-10.9","9950","CP   -72  1184","4_m23.0xp62.0","0","5044B_lumstrs3.dat"
"14168","st","298.6","-10.9","9950","CP   -72  1184","4_m23.5xp61.5","0","5044B_lumstrs3.dat"
"14320","st","310.2","-12.1","5620","CP   -72  1542","4_p4.5xp54.0","0","5044B_lumstrs3.dat"
"14341","st","312.6","-16.1","2680","CP   -75  1197","4_p19.5xp42.5","0","5044B_lumstrs3.dat"
"14383","st","317.6","-27.7","3050","CP   -76  1313","4_p20.0xp44.5","0","5044B_lumstrs3.dat"
"7646","st","287","-1","2510","CR  228     21","4_p16.0xp36.0","0","5044B_lumstrs2.dat"
"7648","st","287","-1","2510","CR 228      18","4_p16.0xp36.0","0","5044B_lumstrs2.dat"
"7651","st","287","-1","2510","CR 228      97","4_p16.0xp36.0","0","5044B_lumstrs2.dat"
"7647","st","287","-1","2510","CR 228      98","4_p16.0xp36.0","0","5044B_lumstrs2.dat"
"7179","st","173.6","-1.7","1320","CUFFEY     256","4_p32.5xp22.5","0","5044B_lumstrs2.dat"
"7180","st","173.6","-1.7","1320","CUFFEY     290","4_p32.5xp22.5","0","5044B_lumstrs2.dat"
"7181","st","173.6","-1.7","1320","CUFFEY     301","4_p32.5xp23.0","0","5044B_lumstrs2.dat"
"7182","st","173.6","-1.7","1320","CUFFEY     340","4_p32.5xp23.5","0","5044B_lumstrs2.dat"
"7183","st","173.6","-1.7","1320","CUFFEY     344","4_p32.5xp22.5","0","5044B_lumstrs2.dat"
"7184","st","173.6","-1.7","1320","CUFFEY     359","4_p32.5xp22.5","0","5044B_lumstrs2.dat"
"7185","st","173.6","-1.7","1320","CUFFEY     374","4_p32.5xp22.5","0","5044B_lumstrs2.dat"
"7186","st","173.6","-1.7","1320","CUFFEY     376","4_p32.5xp23.0","0","5044B_lumstrs2.dat"
"7187","st","173.6","-1.7","1320","CUFFEY     377","4_p32.5xp23.5","0","5044B_lumstrs2.dat"
"7188","st","173.6","-1.7","1320","CUFFEY     378","4_p32.5xp22.5","0","5044B_lumstrs2.dat"
"12824","st","114","1.9","4940","CY         CAS","4_p60.5xp18.5","0","5044B_lumstrs3.dat"
"6414","st","80.1","1.2","1820","CYG OB2      1","4_p43.0xp33.5","0","5044B_lumstrs2.dat"
"6426","st","80.3","0.8","1820","CYG OB2      3","4_p43.0xp33.5","0","5044B_lumstrs2.dat"
"6423","st","80.3","0.9","1820","CYG OB2      6","4_p43.0xp33.5","0","5044B_lumstrs2.dat"
"6425","st","80.3","0.8","1820","CYG OB2      7","4_p43.0xp33.5","0","5044B_lumstrs2.dat"
"6418","st","80.2","0.8","1820","CYG OB2      8B","4_p43.0xp33.5","0","5044B_lumstrs2.dat"
"6424","st","80.3","0.8","1820","CYG OB2      8C","4_p43.0xp33.5","0","5044B_lumstrs2.dat"
"6419","st","80.2","0.8","1820","CYG OB2      8D","4_p43.0xp33.5","0","5044B_lumstrs2.dat"
"6420","st","80.2","0.8","1820","CYG OB2      9","4_p43.0xp33.5","0","5044B_lumstrs2.dat"
"6416","st","80.1","0.8","1820","CYG OB2     22","4_p43.0xp33.5","0","5044B_lumstrs2.dat"
"15334","st","268.11","-4.49","924","D Vel","4_p25.5xp31.5","0","2000MNRAS.312..753K"
"6212","st","59.4","-0.1","2000","ERICK        4","4_p42.5xp38.0","0","5044B_lumstrs2.dat"
"6213","st","59.4","-0.1","2000","ERICK       54","4_p42.5xp38.0","0","5044B_lumstrs2.dat"
"6214","st","59.4","-0.1","2000","ERICK       57","4_p42.5xp38.0","0","5044B_lumstrs2.dat"
"6215","st","59.4","-0.1","2000","ERICK       59","4_p42.5xp38.0","0","5044B_lumstrs2.dat"
"6216","st","59.4","-0.1","2000","ERICK      104","4_p42.5xp38.0","0","5044B_lumstrs2.dat"
"13140","st","145.5","-36.4","2920","ERICK      110","4_p40.0xp19.0","0","5044B_lumstrs3.dat"
"7568","st","284.6","0","2510","EVANS       80","4_p16.0xp35.5","0","5044B_lumstrs2.dat"
"15484","st","225.95","-2.7","962","FM CMa","4_p27.0xp27.0","0","2000MNRAS.312..753K"
"15330","st","224.71","-1.79","775","FN CMa","4_p28.0xp28.0","0","2000MNRAS.312..753K"
"15295","st","220.17","-11.94","651","FR CMa","4_p29.0xp28.5","0","2000MNRAS.312..753K"
"15281","st","236.01","-7.34","500","FV CMa","4_p29.0xp29.5","0","2000MNRAS.312..753K"
"15468","st","237.41","-3","1366","FY CMa","4_p24.0xp27.0","0","2000MNRAS.312..753K"
"6632","st","111.5","0.8","2630","GEORGELIN","4_p46.5xp25.5","0","5044B_lumstrs2.dat"
"15399","st","263.06","3.93","1191","GP Vel","4_p24.0xp30.5","0","2000MNRAS.312..753K"
"14034","st","291.1","-2.3","2040","GRAHAM     457","4_p19.5xp36.0","0","5044B_lumstrs3.dat"
"14038","st","291.3","-2.5","1610","GRAHAM     458","4_p22.0xp35.0","0","5044B_lumstrs3.dat"
"6594","st","109.4","0.1","2630","GRUBISSICH   1","4_p47.5xp26.0","0","5044B_lumstrs2.dat"
"6595","st","109.4","0.1","2630","GRUBISSICH  23","4_p47.5xp26.0","0","5044B_lumstrs2.dat"
"6596","st","109.4","0.1","2630","GRUBISSICH  30","4_p47.5xp26.0","0","5044B_lumstrs2.dat"
"6597","st","109.4","0.1","2630","GRUBISSICH  31","4_p47.5xp26.0","0","5044B_lumstrs2.dat"
"15306","st","224.17","-2.86","594","GU CMa","4_p29.0xp29.0","0","2000MNRAS.312..753K"
"14240","st","304.1","1.2","1530","GX       304-1","4_p23.5xp37.0","0","5044B_lumstrs3.dat"
"15406","st","267.36","2.25","565","GX Vel","4_p28.0xp31.5","0","2000MNRAS.312..753K"
"15379","st","239.81","-7.65","954","GY CMa","4_p26.5xp28.5","0","2000MNRAS.312..753K"
"13842","st","283.3","-2.3","4490","HD","4_p3.5xp38.0","0","5044B_lumstrs3.dat"
"14585","st","338.2","-3.4","1760","HD","4_p27.5xp42.0","0","5044B_lumstrs3.dat"
"13862","st","284.1","-1.7","3440","HD","4_p10.0xp37.0","0","5044B_lumstrs3.dat"
"13857","st","284","-1.7","4310","HD","4_p4.5xp38.0","0","5044B_lumstrs3.dat"
"12827","st","114.2","-18.7","1940","HD          73","4_p42.0xp26.5","0","5044B_lumstrs3.dat"
"6713","st","117.9","1.2","2510","HD         108","4_p46.0xp24.0","0","5044B_lumstrs2.dat"
"12892","st","117.8","-2.8","640","HD         593","4_p35.0xp29.5","0","5044B_lumstrs3.dat"
"12886","st","117.6","-5.2","7910","HD         725","4_p76.0xp8.0","0","5044B_lumstrs3.dat"
"12829","st","114.5","-24.6","600","HD         829","4_p34.5xp30.0","0","5044B_lumstrs3.dat"
"12778","st","109.4","-46.7","150","HD         886","4_p32.0xp31.5","0","5044B_lumstrs3.dat"
"12897","st","118.4","-2.7","2060","HD        1070","4_p43.0xp25.0","0","5044B_lumstrs3.dat"
"12900","st","118.9","-0.1","2720","HD        1201","4_p46.5xp23.0","0","5044B_lumstrs3.dat"
"12887","st","117.6","-11.1","1450","HD        1337","4_p39.5xp27.5","0","5044B_lumstrs3.dat"
"12901","st","119","-0.9","1760","HD        1383","4_p41.5xp26.0","0","5044B_lumstrs3.dat"
"6726","st","119.3","-0.6","2880","HD        1544","4_p47.5xp22.5","0","5044B_lumstrs2.dat"
"12903","st","119.6","-0.4","2040","HD        1810AB","4_p43.0xp25.0","0","5044B_lumstrs3.dat"
"12922","st","120.9","9","700","HD        2083","4_p35.5xp29.0","0","5044B_lumstrs3.dat"
"6745","st","120.3","-0.3","2880","HD        2451","4_p47.5xp22.5","0","5044B_lumstrs2.dat"
"6752","st","120.7","2.5","1100","HD        2619","4_p37.5xp28.0","0","5044B_lumstrs2.dat"
"12917","st","120.5","-0.4","700","HD        2654","4_p35.5xp29.0","0","5044B_lumstrs3.dat"
"6753","st","120.8","0.1","1100","HD        2905","4_p37.5xp28.0","0","5044B_lumstrs2.dat"
"12919","st","120.8","-0.3","5130","HD        2928","4_p59.5xp14.5","0","5044B_lumstrs3.dat"
"6755","st","121.1","-1.3","1100","HD        3191","4_p37.5xp28.0","0","5044B_lumstrs2.dat"
"12913","st","120.3","-14.2","770","HD        3264","4_p35.5xp29.0","0","5044B_lumstrs3.dat"
"12924","st","121.1","-2.5","1110","HD        3283","4_p37.5xp28.0","0","5044B_lumstrs3.dat"
"12920","st","120.8","-8.9","210","HD        3360","4_p32.5xp31.0","0","5044B_lumstrs3.dat"
"12889","st","117.7","-47.5","540","HD        3379","4_p33.5xp30.5","0","5044B_lumstrs3.dat"
"12921","st","120.8","-23.2","1930","HD        3827","4_p41.0xp25.5","0","5044B_lumstrs3.dat"
"6762","st","122","1.4","2510","HD        3940","4_p45.5xp23.0","0","5044B_lumstrs2.dat"
"12925","st","121.6","-10.5","1030","HD        3950","4_p37.0xp28.0","0","5044B_lumstrs3.dat"
"12928","st","122.3","-3.3","900","HD        4362","4_p36.5xp28.5","0","5044B_lumstrs3.dat"
"12927","st","122.2","-15","1490","HD        4460","4_p39.5xp26.5","0","5044B_lumstrs3.dat"
"6775","st","122.7","2.7","2510","HD        4613","4_p45.0xp22.5","0","5044B_lumstrs2.dat"
"6777","st","122.8","1.8","2510","HD        4694","4_p45.5xp22.5","0","5044B_lumstrs2.dat"
"12932","st","122.8","-3.2","4230","HD        4768","4_p54.0xp17.0","0","5044B_lumstrs3.dat"
"12933","st","122.9","-1.1","1180","HD        4817","4_p38.0xp27.5","0","5044B_lumstrs3.dat"
"6779","st","122.9","0.9","2510","HD        4841","4_p45.0xp23.0","0","5044B_lumstrs2.dat"
"12937","st","123.6","-2.1","190","HD        5394A","4_p32.5xp31.0","0","5044B_lumstrs3.dat"
"6788","st","123.7","0.9","2510","HD        5551","4_p45.0xp22.5","0","5044B_lumstrs2.dat"
"12938","st","123.7","-0.9","4550","HD        5552","4_p55.5xp15.5","0","5044B_lumstrs3.dat"
"12942","st","123.9","-7","1370","HD        5553","4_p38.5xp26.5","0","5044B_lumstrs3.dat"
"6793","st","123.9","0.8","2510","HD        5689","4_p45.0xp22.5","0","5044B_lumstrs2.dat"
"6794","st","123.9","0.2","2510","HD        5776","4_p44.5xp22.5","0","5044B_lumstrs2.dat"
"6798","st","124.4","-1","2510","HD        6182","4_p45.0xp22.5","0","5044B_lumstrs2.dat"
"12952","st","124.6","1","3780","HD        6474","4_p51.5xp18.0","0","5044B_lumstrs3.dat"
"6801","st","124.6","1","2510","HD        6474","4_p45.0xp22.5","0","5044B_lumstrs2.dat"
"12949","st","124.5","6.9","1120","HD        6675","4_p37.5xp27.5","0","5044B_lumstrs3.dat"
"13014","st","129.2","-41.6","670","HD        7087","4_p34.0xp29.5","0","5044B_lumstrs3.dat"
"6813","st","126.7","-4.4","2510","HD        7103","4_p44.5xp22.0","0","5044B_lumstrs2.dat"
"6807","st","125.4","-0.9","2510","HD        7103","4_p44.5xp22.0","0","5044B_lumstrs2.dat"
"12961","st","125.7","-1.9","710","HD        7252","4_p35.0xp29.0","0","5044B_lumstrs3.dat"
"12967","st","126.4","-5.1","680","HD        7636","4_p35.0xp29.0","0","5044B_lumstrs3.dat"
"6814","st","126.7","-4.5","2510","HD        7902C","4_p44.5xp22.0","0","5044B_lumstrs2.dat"
"12951","st","124.6","15.9","2990","HD        8065","4_p46.5xp21.0","0","5044B_lumstrs3.dat"
"12975","st","127","0.7","1990","HD        8768","4_p41.5xp24.0","0","5044B_lumstrs3.dat"
"12935","st","123.3","26.4","210","HD        8890A","4_p32.5xp31.0","0","5044B_lumstrs3.dat"
"12985","st","127.6","-2.5","1410","HD        8906","4_p38.5xp26.0","0","5044B_lumstrs3.dat"
"12988","st","127.7","-2.3","850","HD        8965","4_p36.0xp28.0","0","5044B_lumstrs3.dat"
"12991","st","127.9","-3.7","1920","HD        8992","4_p41.0xp24.0","0","5044B_lumstrs3.dat"
"12978","st","127.4","0.8","3310","HD        9105","4_p48.5xp18.5","0","5044B_lumstrs3.dat"
"6816","st","128","-1.7","2880","HD        9311A","4_p46.0xp20.0","0","5044B_lumstrs2.dat"
"6825","st","128.7","-1.3","2880","HD        9973","4_p46.0xp20.0","0","5044B_lumstrs2.dat"
"13025","st","129.7","-6.4","4070","HD       10063","4_p51.5xp15.0","0","5044B_lumstrs3.dat"
"12997","st","128.3","1.8","2740","HD       10125","4_p45.5xp20.5","0","5044B_lumstrs3.dat"
"13012","st","129.1","-0.8","1020","HD       10362","4_p36.5xp27.5","0","5044B_lumstrs3.dat"
"6834","st","129.1","-0.4","2880","HD       10494","4_p46.0xp20.0","0","5044B_lumstrs2.dat"
"13064","st","131.3","-11.3","160","HD       10516","4_p32.5xp31.0","0","5044B_lumstrs3.dat"
"6850","st","129.7","-1.5","2880","HD       10756","4_p45.5xp19.5","0","5044B_lumstrs2.dat"
"13036","st","130.4","-3.6","2840","HD       10898","4_p45.5xp19.5","0","5044B_lumstrs3.dat"
"13069","st","131.6","-6.7","420","HD       11241","4_p33.5xp29.5","0","5044B_lumstrs3.dat"
"13063","st","131.3","-3.9","1710","HD       11554","4_p39.5xp24.5","0","5044B_lumstrs3.dat"
"13060","st","131.1","-2.6","530","HD       11606","4_p34.0xp29.5","0","5044B_lumstrs3.dat"
"13053","st","131","-1.8","1170","HD       11734","4_p37.0xp26.5","0","5044B_lumstrs3.dat"
"13026","st","129.8","3.4","860","HD       11744","4_p35.5xp28.0","0","5044B_lumstrs3.dat"
"13058","st","131.1","-1.6","2120","HD       11800","4_p41.5xp22.5","0","5044B_lumstrs3.dat"
"13057","st","131.1","-1.4","1500","HD       11831","4_p38.5xp25.0","0","5044B_lumstrs3.dat"
"13076","st","132","-3.4","1120","HD       12150","4_p37.0xp26.5","0","5044B_lumstrs3.dat"
"13038","st","130.6","2.6","1070","HD       12301","4_p36.5xp27.0","0","5044B_lumstrs3.dat"
"6883","st","132.9","-5.9","2290","HD       12323","4_p42.0xp21.5","0","5044B_lumstrs2.dat"
"6887","st","133.1","-6.2","2290","HD       12401","4_p42.0xp21.5","0","5044B_lumstrs2.dat"
"13045","st","130.8","2.6","1170","HD       12509","4_p37.0xp26.5","0","5044B_lumstrs3.dat"
"13046","st","130.8","2.6","1840","HD       12567","4_p40.5xp24.0","0","5044B_lumstrs3.dat"
"6884","st","133","-4.3","2290","HD       12727","4_p42.5xp21.5","0","5044B_lumstrs2.dat"
"13089","st","135.3","-11.9","2910","HD       12740","4_p44.5xp18.5","0","5044B_lumstrs3.dat"
"6888","st","133.2","-4.2","2290","HD       12856","4_p42.5xp21.5","0","5044B_lumstrs2.dat"
"13080","st","133","-3.6","6980","HD       12867","4_p64.0xp1.0","0","5044B_lumstrs3.dat"
"13052","st","131","3.4","690","HD       12882","4_p35.0xp28.5","0","5044B_lumstrs3.dat"
"6882","st","132.9","-2.9","2290","HD       12953","4_p42.0xp21.5","0","5044B_lumstrs2.dat"
"6886","st","133.1","-3.4","2290","HD       12993","4_p42.0xp21.5","0","5044B_lumstrs2.dat"
"6881","st","132.9","-2.6","2290","HD       13022","4_p42.5xp21.5","0","5044B_lumstrs2.dat"
"6879","st","132.7","-1.8","2290","HD       13036","4_p42.0xp21.5","0","5044B_lumstrs2.dat"
"6892","st","133.4","-4.3","2290","HD       13051","4_p42.0xp21.5","0","5044B_lumstrs2.dat"
"6899","st","133.7","-4.7","2290","HD       13136","4_p42.0xp21.5","0","5044B_lumstrs2.dat"
"13079","st","132.6","-0.6","1860","HD       13256","4_p40.5xp23.5","0","5044B_lumstrs3.dat"
"6897","st","133.5","-3.6","2290","HD       13267","4_p42.5xp21.5","0","5044B_lumstrs2.dat"
"6911","st","134","-5","2290","HD       13268","4_p42.5xp21.0","0","5044B_lumstrs2.dat"
"6896","st","133.5","-3.3","2290","HD       13338","4_p42.5xp21.5","0","5044B_lumstrs2.dat"
"6885","st","133.1","-1.7","2290","HD       13402","4_p42.0xp21.5","0","5044B_lumstrs2.dat"
"6893","st","133.5","-2.6","2290","HD       13476","4_p42.5xp21.5","0","5044B_lumstrs2.dat"
"6915","st","134.1","-4.5","2290","HD       13494","4_p42.0xp21.5","0","5044B_lumstrs2.dat"
"13084","st","134.2","-4.5","1170","HD       13561","4_p37.0xp26.5","0","5044B_lumstrs3.dat"
"13073","st","131.9","2.6","710","HD       13590","4_p35.0xp28.5","0","5044B_lumstrs3.dat"
"6966","st","134.7","-5.6","2290","HD       13621","4_p42.0xp21.0","0","5044B_lumstrs2.dat"
"13081","st","133.5","-2","1450","HD       13656","4_p38.0xp25.0","0","5044B_lumstrs3.dat"
"6902","st","133.8","-2.9","2290","HD       13658","4_p42.0xp21.5","0","5044B_lumstrs2.dat"
"6919","st","134.2","-4.1","2290","HD       13659","4_p42.0xp21.5","0","5044B_lumstrs2.dat"
"6909","st","134","-3.3","2290","HD       13716","4_p42.0xp21.5","0","5044B_lumstrs2.dat"
"6907","st","133.9","-2.8","2290","HD       13744","4_p42.5xp21.0","0","5044B_lumstrs2.dat"
"6953","st","134.6","-5","2290","HD       13745","4_p41.5xp21.5","0","5044B_lumstrs2.dat"
"6910","st","134","-3.3","2290","HD       13758","4_p42.0xp21.5","0","5044B_lumstrs2.dat"
"6937","st","134.5","-4.2","2290","HD       13831","4_p42.0xp21.0","0","5044B_lumstrs2.dat"
"6924","st","134.4","-3.9","2290","HD       13841","4_p42.0xp21.5","0","5044B_lumstrs2.dat"
"6925","st","134.4","-3.9","2290","HD       13854","4_p42.0xp21.5","0","5044B_lumstrs2.dat"
"6936","st","134.5","-4.2","2290","HD       13866","4_p42.0xp21.5","0","5044B_lumstrs2.dat"
"6935","st","134.5","-4.1","2290","HD       13890","4_p42.0xp21.0","0","5044B_lumstrs2.dat"
"6933","st","134.5","-4","2290","HD       13900","4_p42.0xp21.0","0","5044B_lumstrs2.dat"
"6932","st","134.5","-3.8","2290","HD       13969","4_p42.0xp21.0","0","5044B_lumstrs2.dat"
"13086","st","134.6","-4.2","850","HD       13970","4_p35.5xp27.5","0","5044B_lumstrs3.dat"
"13077","st","132.2","3.1","2990","HD       14010","4_p45.5xp18.5","0","5044B_lumstrs3.dat"
"6979","st","134.8","-4.6","2290","HD       14014","4_p41.5xp21.5","0","5044B_lumstrs2.dat"
"6914","st","134.1","-2.4","2290","HD       14050","4_p42.5xp21.0","0","5044B_lumstrs2.dat"
"6931","st","134.5","-3.7","2290","HD       14052","4_p42.0xp21.5","0","5044B_lumstrs2.dat"
"6951","st","134.6","-3.9","2290","HD       14053","4_p42.0xp21.0","0","5044B_lumstrs2.dat"
"6965","st","134.7","-4.1","2290","HD       14092","4_p42.0xp21.0","0","5044B_lumstrs2.dat"
"6945","st","134.6","-3.7","2290","HD       14134","4_p42.0xp21.0","0","5044B_lumstrs2.dat"
